Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0TK2YIli7K1leLovkQiNik,"7n2wHs1TKAczGzO7Dd2rGr,4nDoRrQiYLoBzwC5BhVJzF","Señorita","Señorita","Shawn Mendes,Camila Cabello",2019-06-21,190960,75,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"canadian pop,pop,viral pop,dance pop",0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,4
3z9W9fT8TFFeBY3t5WGLmm,"3vlH5PSk5GSm61lfafSPAl","Smooth Operator","Smooth Operator","Lone Tusker",2023-07-07,186000,61,spotify:user:sna84jp8nqr380zzj9orx11zw,2023-07-06T17:04:28Z,"",0.65,0.645,2,-7.823,0,0.05,0.0249,0.0000164,0.154,0.328,120.034,4
0tgVpDi06FyKpA1z0VMD4v,"6eUKZXaKkcviH0Ku9w2n3V","Perfect","÷ (Deluxe)","Ed Sheeran",2017-03-03,263400,85,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"pop,singer-songwriter pop,uk pop",0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,3
0mflMxspEfB0VbI1kyLiAv,"2RQXRUsr4IW1f3mKyKsy4B","Stick Season","Stick Season","Noah Kahan",2022-10-14,182346,89,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T19:56:19Z,"pov: indie",0.664,0.5,9,-6.935,1,0.0651,0.799,0,0.0966,0.801,117.896,4
3hRV0jL3vUpRrcy398teAU,"6ltzsmQQbmdoHHbLZ4ZN25","The Night We Met","Strange Trails","Lord Huron",2015-04-06,208211,88,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"indie folk,stomp and holler",0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,3
0wM87i0Iwk0AvezpLjUukC,"3vlH5PSk5GSm61lfafSPAl","Chemical","Chemical","Lone Tusker",2023-12-01,170156,54,spotify:user:sna84jp8nqr380zzj9orx11zw,2023-11-30T19:41:09Z,"",0.579,0.834,11,-6.954,0,0.0376,0.391,0.0269,0.357,0.291,128.064,4
7ce20yLkzuXXLUhzIDoZih,"4GNC7GD6oZMSxPGyXy4MNB","Before You Go","Before You Go","Lewis Capaldi",2019-11-19,215106,68,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"pop,uk pop",0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,4
5TUT4BfxUoyillth9azvkH,"3vlH5PSk5GSm61lfafSPAl","Softcore","Softcore","Lone Tusker",2023-11-03,156470,53,spotify:user:sna84jp8nqr380zzj9orx11zw,2023-11-02T15:15:57Z,"",0.607,0.744,9,-7.609,0,0.0517,0.39,0.012,0.152,0.295,102.011,4
6Uwi2Qk3H7fM4b4W4ExrAp,"1r1uxoy19fzMxunt3ONAkG","Scott Street","Stranger in the Alps","Phoebe Bridgers",2017-09-22,305000,72,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T20:23:35Z,"indie pop,la indie,pov: indie",0.508,0.417,10,-9.632,1,0.0296,0.77,0.0928,0.0887,0.483,134.944,4
1tmXZJaq0HlT17l4SWPlKY,"3vlH5PSk5GSm61lfafSPAl,1Xg5tMFTyvI9QTMVltBcjy,5lB74qNNVibQ8j05ckOWbP,73UOSrluHvjIdsQE8L4hEX","What Is Love","What Is Love","Lone Tusker,EFA,The Palm Tree Boy,REWEL",2024-06-21,146254,54,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-06-20T17:46:06Z,"",0.607,0.616,1,-9.167,0,0.0616,0.106,0.0000153,0.251,0.157,96.026,4
