Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5MWXOo8DJwgODtPGaietNz,"4S38gbKfKkEbty2YAIDIlV","cinderella's dead","cinderella's dead","EMELINE",2022-04-01,120666,68,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-06-12T09:54:25Z,"alt z",0.596,0.607,6,-6.179,0,0.168,0.33,0,0.103,0.531,119.882,4
6bTbMMEShyGyrcuIwtBlpA,"26cMerAxjx9GedFt0lMDjm","Living Hell","Dolls EP","Bella Poarch",2022-08-12,174002,60,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-06-12T09:54:27Z,"modern alternative pop",0.729,0.551,0,-6.935,0,0.056,0.598,0,0.176,0.312,124.044,4
7a53HqqArd4b9NF4XAmlbI,"4npEfmQ6YuiwW1GpUmaq3F","Kings & Queens","Heaven & Hell","Ava Max",2020-09-18,162398,77,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-06-12T09:54:50Z,"pop",0.637,0.69,1,-4.057,0,0.0405,0.00786,0,0.124,0.457,129.857,4
5iNc4Yxd9yFHHMXQT4Cc6F,"7sNr4UxauWqLRElKZufDRU","Princesses Don't Cry","Princesses Don't Cry","CARYS",2017-09-15,212106,61,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-09-14T08:00:36Z,"canadian electropop",0.626,0.595,0,-4.975,0,0.0288,0.285,0,0.0858,0.65,74.985,4
0wI7QkCcs8FUQE1OkXUIqd,"2wUjUUtkb5lvLKcGKsKqsR","Scars To Your Beautiful","Know-It-All","Alessia Cara",2015-11-13,230240,76,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-09-14T08:00:56Z,"canadian contemporary r&b,canadian pop,pop",0.319,0.739,0,-5.74,1,0.272,0.0285,0,0.111,0.449,194.169,4
7BoobGhD4x5K96Me0hqC8Q,"26cMerAxjx9GedFt0lMDjm","Build a Bitch","Build a Bitch","Bella Poarch",2021-05-14,122772,68,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-09-14T08:01:12Z,"modern alternative pop",0.855,0.463,3,-7.454,1,0.0367,0.217,0.0000177,0.347,0.866,102.931,4
0TvQLMecTE8utzoNmvXRbK,"06HL4z0CvFAxyc27GXpf02","Bad Blood","1989","Taylor Swift",2014-01-01,211933,71,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-09-16T03:36:56Z,"pop",0.652,0.802,7,-6.114,1,0.181,0.0871,0.00000645,0.148,0.295,170.157,4
1P17dC1amhFzptugyAO7Il,"06HL4z0CvFAxyc27GXpf02","Look What You Made Me Do","reputation","Taylor Swift",2017-11-10,211853,80,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-09-16T03:37:13Z,"pop",0.766,0.709,9,-6.471,0,0.123,0.204,0.0000141,0.126,0.506,128.07,4
4fouWK6XVHhzl78KzQ1UjL,"2VSHKHBTiXWplO8lxcnUC9","abcdefu","abcdefu","GAYLE",2021-08-13,168601,74,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-09-16T03:37:40Z,"alt z,modern alternative pop",0.695,0.54,4,-5.692,1,0.0493,0.299,0,0.367,0.415,121.932,4
0uhM3a59WXfYEsxbmjga6S,"7mA4vx3PZgpnmvmvYblrTW","BOYTOY","BOYTOY","Halle Abadi",2022-10-21,110000,45,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-09-16T03:37:52Z,"singer-songwriter pop",0.849,0.467,4,-6.624,0,0.0764,0.181,0,0.162,0.82,127.034,4
6Jkm5kUldvIqxzI1Pa7nXH,"6oWOHAOyBUn6aJlKIPJK9r","10 Things I Hate About You","10 Things I Hate About You","Leah Kate",2022-03-23,157138,6,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-09-16T03:38:18Z,"alt z",0.544,0.786,8,-2.97,1,0.0501,0.00991,0,0.169,0.446,153.967,4
